sid,district,name,lat,lon,cap,need,stock,deficit,surplus,zero_share
1184,永和區,保安保福路二段口,25.01497,121.5087,14.0,7.7,5.1,3.7,0.0,3.7
1185,永和區,保安永平路口,25.01233,121.50604,47.0,4.0,7.6,0.0,0.0,1.0
1186,永和區,保平永和路一段口,25.00746,121.5134,14.0,6.3,6.7,0.5,0.0,1.6
1187,永和區,保平路214巷,25.00701,121.50921,25.0,4.2,4.6,0.3,0.0,4.9
1188,永和區,保平路268巷,25.00532,121.50857,13.0,5.3,5.1,0.9,0.0,5.6
1189,永和區,保福保福路二段133巷口,25.01422,121.5097,14.0,7.7,3.7,5.2,0.0,2.4
1190,永和區,保順環河西路口,25.01135,121.50285,69.0,3.2,14.9,0.0,11.2,0.0
1191,永和區,名利橋,25.00785,121.50099,39.0,7.8,10.1,0.0,0.0,0.4
1192,永和區,忠孝活動中心,25.01677,121.51528,28.0,3.3,5.4,0.0,0.0,7.8
1193,永和區,捷運頂溪站(2號出口),25.01424,121.51549,15.0,7.7,2.9,6.0,0.0,42.5
1194,永和區,捷運頂溪站(中興街),25.01223,121.51526,48.0,19.6,11.2,11.4,0.0,10.6
1195,永和區,捷運頂溪站(復興街1巷),25.0131,121.51544,15.0,4.2,2.2,2.7,0.0,40.1
1196,永和區,民權社區活動中心,24.99778,121.51968,35.0,11.2,13.1,0.0,0.0,0.3
1197,永和區,永和勵行街口,25.01455,121.51583,10.0,4.3,3.7,1.2,0.0,16.1
1198,永和區,永和區公所公有新生市場,25.01402,121.50704,12.0,0.0,0.0,0.0,0.0,100.0
1199,永和區,永和國中(國中路),25.00674,121.52269,15.0,5.3,2.7,3.4,0.0,9.5
1200,永和區,永和國小,25.00227,121.51744,42.0,4.4,7.4,0.0,0.0,4.1
1201,永和區,永和國民運動中心,25.00317,121.52407,53.0,4.6,9.3,0.0,0.0,4.7
1202,永和區,永和國父紀念館,25.00839,121.52023,30.0,18.3,12.9,8.1,0.0,0.0
1203,永和區,永和耕莘醫院,25.01123,121.5177,32.0,7.8,3.5,5.4,0.0,16.8
1204,永和區,永和自由街,25.0052,121.51334,32.0,2.4,5.4,0.0,2.7,1.7
1205,永和區,永平高中,25.00979,121.50909,40.0,6.3,6.5,0.7,0.0,4.5
1206,永和區,永成市民活動中心,25.0173,121.5101,12.0,0.9,3.1,0.0,1.1,14.7
1207,永和區,永福橋,25.01003,121.52418,70.0,7.5,13.1,0.0,0.0,0.3
1208,永和區,永貞水源街口,25.00492,121.5117,12.0,4.6,4.9,0.4,0.0,3.0
1209,永和區,環河民樂街59巷26弄口,24.99798,121.52844,15.0,7.5,5.0,3.7,0.0,2.7
1210,永和區,環河西路一段95巷口,25.01783,121.51196,35.0,6.7,9.9,0.0,0.0,0.6
1211,永和區,環河西路二段217巷口,25.01016,121.50109,17.0,11.3,7.0,6.0,0.0,1.0
1212,永和區,瓦?截流站,25.009,121.49972,11.0,4.8,5.3,0.2,0.0,1.0
1213,永和區,瓦磘截流站,25.009,121.49972,11.0,2.2,3.8,0.0,0.0,1.0
1214,永和區,福和國中,25.00595,121.52093,63.0,4.9,5.0,0.6,0.0,12.9
1215,永和區,福和國中(永利路),25.00432,121.52033,22.0,3.9,3.0,1.5,0.0,24.6
1216,永和區,福和國中停車場,25.00501,121.52267,48.0,7.0,6.4,1.7,0.0,20.3
1217,永和區,福和橋,25.00454,121.52785,41.0,1.8,8.2,0.0,6.1,0.3
1218,永和區,福和自強街28巷口,25.00725,121.51572,19.0,8.2,7.0,2.4,0.0,1.0
1219,永和區,福和路7巷口,25.00854,121.52473,35.0,14.4,5.5,11.1,0.0,1.0
1220,永和區,秀得里(成功路二段),25.00071,121.52673,28.0,13.5,7.5,8.0,0.0,1.0
1221,永和區,秀朗國小,24.99896,121.52278,48.0,3.6,8.7,0.0,4.6,0.7
1222,永和區,秀朗路二段24巷16弄24號,25.00239,121.52007,14.0,4.2,2.5,2.3,0.0,7.3
1223,永和區,雙和公園,25.00229,121.50883,11.0,6.5,5.4,2.1,0.0,6.2
1224,永和區,雙和橋,25.00573,121.50574,39.0,3.5,9.0,0.0,5.0,1.7
1225,永和區,頂溪國小,25.01581,121.51126,44.0,6.0,8.4,0.0,0.0,4.7
1226,永和區,頂溪國小地下停車場,25.01452,121.51057,13.0,3.9,4.1,0.4,0.0,2.3
1227,汐止區,下街福德宮,25.06807,121.65555,19.0,2.9,6.8,0.0,3.5,1.8
1228,汐止區,世貿國家公園社區,25.07289,121.65865,20.0,5.8,7.8,0.0,0.0,0.0
1229,汐止區,中興工建路口,25.06128,121.63535,20.0,6.1,8.2,0.0,0.0,8.5
1230,汐止區,中興福德三路口,25.06641,121.63077,10.0,6.0,4.9,2.0,0.0,1.1
1231,汐止區,中華街57巷口,25.07148,121.66763,17.0,1.2,4.4,0.0,2.4,1.4
1232,汐止區,五堵橋下籃球場,25.07553,121.66558,17.0,4.8,5.8,0.0,0.0,0.4
1233,汐止區,五堵火車站,25.07823,121.66764,66.0,22.8,31.0,0.0,0.0,0.6
1234,汐止區,五堵車站(長安路),25.07813,121.66821,13.0,3.7,7.3,0.0,0.0,1.0
1235,汐止區,仁愛路151巷口,25.0652,121.6641,59.0,8.6,13.2,0.0,0.0,0.1
1236,汐止區,伯爵山莊第二期(康寧街),25.07299,121.6384,15.0,3.7,6.0,0.0,0.0,0.1
1237,汐止區,保長公園,25.07952,121.67434,66.0,12.2,22.7,0.0,0.0,0.0
1238,汐止區,保長路51巷口,25.0784,121.67382,21.0,4.8,5.9,0.0,0.0,1.3
1239,汐止區,北港國小,25.08903,121.64595,20.0,1.2,7.8,0.0,5.8,0.1
1240,汐止區,南興公園,25.05978,121.65255,32.0,2.2,6.4,0.0,3.9,1.3
1241,汐止區,原住民族公園,25.07122,121.64162,23.0,0.1,13.3,0.0,11.3,0.0
1242,汐止區,原興廣場,25.06507,121.63304,49.0,23.7,25.8,1.5,0.0,0.0
1243,汐止區,台灣科學園區,25.05793,121.63496,54.0,15.7,31.6,0.0,13.6,0.4
1244,汐止區,台練橋,25.07201,121.6627,14.0,8.5,7.4,2.3,0.0,0.4
1245,汐止區,同興大同路口,25.05981,121.63882,30.0,0.0,0.0,0.0,0.0,100.0
1246,汐止區,同興工建路口,25.06249,121.63682,20.0,5.4,6.0,0.2,0.0,0.4
1247,汐止區,啟德橋(招商街),25.06786,121.66801,19.0,5.2,5.0,0.9,0.0,1.6
1248,汐止區,國泰綜合醫院,25.07315,121.66256,44.0,17.4,17.5,2.5,0.0,0.7
1249,汐止區,大同建成路口,25.07258,121.66558,30.0,3.1,6.2,0.0,0.0,0.4
1250,汐止區,大同路三段148號,25.07617,121.67296,19.0,4.7,6.6,0.0,0.0,4.0
1251,汐止區,崇德國小,25.06938,121.66979,47.0,1.8,5.1,0.0,3.0,3.4
1252,汐止區,崇德橋東活動中心,25.07051,121.667,22.0,4.5,4.8,0.4,0.0,4.1
1253,汐止區,工建樟樹一路口,25.06319,121.64112,44.0,6.9,12.3,0.0,0.0,1.8
1254,汐止區,康寧街307巷,25.06809,121.62697,28.0,6.2,10.8,0.0,0.0,0.7
1255,汐止區,康福公園,25.06894,121.63748,28.0,11.3,10.8,2.3,0.0,0.0
1256,汐止區,建成段平面停車場,25.07336,121.66542,15.0,0.4,3.8,0.0,1.8,0.6
1257,汐止區,建成路142巷口,25.07335,121.66255,53.0,11.4,13.4,0.0,0.0,0.0
1258,汐止區,忠孝東路382巷口,25.07001,121.66552,22.0,0.5,4.8,0.0,2.8,0.4
1259,汐止區,忠山市民活動中心,25.0782,121.62449,38.0,0.7,17.7,0.0,15.7,0.0
1260,汐止區,文化白雲公園,25.05688,121.65521,76.0,0.9,10.5,0.0,8.5,1.0
1261,汐止區,春之霖社區,25.0794,121.6625,11.0,0.3,4.9,0.0,2.9,0.3
1262,汐止區,東勢宜興活動中心,25.03881,121.62429,33.0,0.7,8.9,0.0,6.9,0.7
1263,汐止區,東方科學園區,25.06126,121.64951,63.0,20.2,28.8,0.0,0.0,19.1
1264,汐止區,樟樹一山光路口,25.070295,121.64286,30.0,7.7,10.4,0.0,0.0,0.7
1265,汐止區,樟樹國小,25.06693,121.64039,50.0,3.4,9.4,0.0,5.5,1.6
1266,汐止區,樟樹國小(樟樹一路145巷口),25.06735,121.6424,20.0,8.7,6.7,3.4,0.0,1.7
1267,汐止區,樟江大橋,25.07578,121.64481,13.0,2.3,4.2,0.0,0.0,4.2
1268,汐止區,橋東里(忠孝東路),25.07368,121.66626,36.0,2.8,8.2,0.0,5.0,0.0
1269,汐止區,民族二街明峰街口,25.07105,121.63502,22.0,6.4,9.7,0.0,0.0,0.3
1270,汐止區,水蓮山莊,25.07797,121.6301,22.0,0.6,5.4,0.0,3.4,2.0
1271,汐止區,水返腳公園,25.06813,121.65901,28.0,3.0,4.9,0.0,0.0,10.5
1272,汐止區,汐止公園,25.06781,121.65964,10.0,0.0,0.0,0.0,0.0,100.0
1273,汐止區,汐止區公所,25.06416,121.6583,32.0,4.7,12.2,0.0,6.8,0.6
1274,汐止區,汐止區綜合運動場,25.06624,121.65907,34.0,0.0,0.0,0.0,0.0,100.0
1275,汐止區,汐止區農會附設老人活動中心,25.09705,121.64241,16.0,7.3,6.9,1.5,0.0,55.6
1276,汐止區,汐止國小,25.06612,121.65433,18.0,7.2,8.0,0.3,0.0,0.1
1277,汐止區,汐止國民運動中心,25.06538,121.65693,12.0,5.5,6.3,0.1,0.0,0.8
1278,汐止區,汐止國民運動中心游泳池(忠孝東路),25.06416,121.65726,12.0,2.6,5.0,0.0,0.0,2.7
1279,汐止區,汐止火車站,25.06891,121.66275,56.0,21.6,25.3,0.0,0.0,1.6
1280,汐止區,汐止火車站停車場,25.06795,121.66168,99.0,39.7,49.0,0.0,0.0,1.3
1281,汐止區,汐科火車站(北),25.06426,121.65294,76.0,30.0,38.0,0.0,0.0,1.4
1282,汐止區,汐科火車站(南),25.062744,121.64684,77.0,26.1,33.3,0.0,0.0,7.9
1283,汐止區,汐萬康寧街口,25.07479,121.65023,13.0,1.6,4.7,0.0,2.7,3.1
1284,汐止區,汐萬抽水站,25.0827,121.64843,9.0,2.3,4.9,0.0,2.2,0.8
1285,汐止區,汐萬路一段343巷,25.07716,121.64971,16.0,3.0,6.9,0.0,3.5,0.4
1286,汐止區,江北二橋,25.06997,121.65297,32.0,2.3,7.9,0.0,5.3,3.5
1287,汐止區,湖光市民活動中心,25.06849,121.63362,16.0,1.8,5.7,0.0,3.7,0.0
1288,汐止區,濱湖大第(康寧街),25.07225,121.63758,20.0,1.4,6.0,0.0,4.0,1.1
1289,汐止區,白雲國小,25.04758,121.61889,43.0,7.8,9.3,0.0,0.0,0.8
1290,汐止區,矽谷園區,25.06227,121.63447,48.0,4.8,10.2,0.0,4.7,3.7
1291,汐止區,福德一路201巷口(福德ONE社區),25.06575,121.6351,37.0,2.3,9.2,0.0,6.6,0.0
1292,汐止區,福德一路392巷41弄口,25.06314,121.62637,20.0,5.1,9.4,0.0,0.0,3.7
1293,汐止區,福德一路392巷口,25.06098,121.62754,20.0,8.0,9.6,0.0,0.0,4.1
1294,汐止區,福德二路19巷口,25.06841,121.63533,12.0,2.8,5.4,0.0,0.0,0.4
1295,汐止區,秀峰國小(仁愛路106巷),25.06266,121.66294,16.0,5.3,5.5,0.6,0.0,1.3
1296,汐止區,秀峰高中(忠孝東路),25.06635,121.66172,16.0,4.6,4.7,0.5,0.0,9.2
1297,汐止區,茄苳茄福街口,25.06723,121.673,15.0,2.2,3.9,0.0,0.0,2.7
1298,汐止區,華城橋（康寧街61巷）,25.06833,121.61988,30.0,2.9,8.6,0.0,5.3,2.8
1299,汐止區,蘭庭序大廈,25.07207,121.65207,30.0,1.2,7.1,0.0,5.1,1.7
1300,汐止區,連興龍安路口,25.06299,121.65443,70.0,5.6,18.8,0.0,12.3,0.6
1301,汐止區,金龍公園,25.06947,121.63153,42.0,14.5,19.7,0.0,0.0,0.0
1302,汐止區,金龍國小,25.0691,121.62867,29.0,7.2,10.8,0.0,0.0,0.6
1303,汐止區,長安橋(吉祥街12巷),25.08033,121.66846,43.0,1.6,15.3,0.0,13.3,0.0
1304,汐止區,長興橋,25.08055,121.67187,15.0,6.1,6.9,0.0,0.0,1.1
1305,汐止區,長興街二段62號,25.08192,121.67449,13.0,7.7,6.5,2.4,0.0,0.4
1306,汐止區,雍和科學園區,25.05808,121.62602,33.0,11.9,14.9,0.0,0.0,3.8
1307,汐止區,青山國民中小學,25.06103,121.65559,56.0,2.0,6.7,0.0,4.4,2.4
1308,泰山區,台北花園廣場社區,25.0641,121.426,20.0,3.2,4.2,0.0,0.0,22.7
1309,泰山區,台貿三村停車場,25.06712,121.43169,15.0,4.0,9.0,0.0,4.5,0.6
1310,泰山區,台麗街13巷,25.03829,121.42464,22.0,13.1,7.4,7.7,0.0,3.1
1311,泰山區,同興公園,25.0552,121.432,26.0,7.7,5.4,3.5,0.0,1.6
1312,泰山區,和平楓樹街口(和平公園),25.06456,121.43507,15.0,0.6,6.8,0.0,4.8,0.3
1313,泰山區,山腳停車場,25.06515,121.42904,15.0,2.7,3.9,0.0,0.0,14.8
1314,泰山區,捷運泰山站,25.0531,121.44,37.0,23.3,23.1,3.7,0.0,7.1
1315,泰山區,捷運泰山站(4號出口),25.05313,121.43909,26.0,14.7,13.6,3.3,0.0,13.8
1316,泰山區,捷運泰山貴和站,25.03319,121.42222,45.0,22.9,24.2,2.1,0.0,2.1
1317,泰山區,文中一平面停車場,25.04512,121.42845,20.0,1.6,7.5,0.0,5.5,2.3
1318,泰山區,新五泰國民運動中心,25.05582,121.43427,28.0,8.8,8.3,1.7,0.0,0.3
1319,泰山區,新北大道幸福路口(大道鎏域社區),25.04934,121.43671,40.0,0.8,7.5,0.0,5.5,3.1
1320,泰山區,明志國小,25.04573,121.42627,40.0,5.9,16.1,0.0,9.2,0.0
1321,泰山區,明志科技大學,25.04043,121.42255,45.0,6.2,9.3,0.0,0.0,9.6
1322,泰山區,明志貴鳳街口,25.03124,121.42108,17.0,6.9,7.7,0.3,0.0,15.1
1323,泰山區,楓樹腳公園,25.062,121.43498,20.0,5.8,7.5,0.0,0.0,1.1
1324,泰山區,泰山國小,25.06252,121.43119,20.0,4.6,9.4,0.0,4.2,5.4
1325,泰山區,泰山體育館,25.05513,121.42766,15.0,4.0,5.5,0.0,0.0,10.2
1326,泰山區,泰山高中,25.058,121.42886,20.0,2.8,3.1,0.0,0.0,18.1
1327,泰山區,義仁市民活動中心,25.05048,121.42767,20.0,10.8,7.0,5.4,0.0,3.2
1328,泰山區,義學國小,25.05176,121.43167,25.0,1.9,2.3,0.0,0.0,15.5
1329,泰山區,莊泰坡雅路口(沐光社區),25.04633,121.43938,40.0,7.3,9.9,0.0,0.0,1.1
1330,泰山區,莊泰義東街口(新潤A5社區),25.05025,121.43911,40.0,2.4,10.6,0.0,7.9,1.0
1331,泰山區,莊田信華三街口(潤見築社區),25.04303,121.43981,40.0,1.5,7.6,0.0,5.6,1.1
1332,泰山區,貴和市民活動中心,25.035,121.422,20.0,3.9,6.9,0.0,0.0,2.7
1333,泰山區,貴子路36巷3弄口,25.04137,121.42591,12.0,9.6,5.1,6.0,0.0,5.6
1334,淡水區,中山北新春街口,25.18035,121.44474,49.0,7.2,9.3,0.0,0.0,19.4
1335,淡水區,中正東路一段81巷,25.16205,121.45311,15.0,2.2,7.2,0.0,4.7,0.7
1336,淡水區,中正淡海路口,25.17779,121.42422,15.0,4.0,6.4,0.0,0.0,5.2
1337,淡水區,大庄一號公園,25.18201,121.42212,35.0,8.7,14.4,0.0,0.0,0.1
1338,淡水區,大庄福德宮,25.1883,121.42796,15.0,2.1,6.5,0.0,4.0,1.1
1339,淡水區,崁頂三後洲路一段路口,25.20158,121.42972,20.0,1.4,8.2,0.0,6.2,0.3
1340,淡水區,崁頂三路,25.20081,121.43177,15.0,3.0,6.1,0.0,2.7,1.4
1341,淡水區,崁頂市民活動中心,25.19772,121.4287,20.0,2.1,7.2,0.0,4.8,2.7
1342,淡水區,崁頂林子福德宮,25.19959,121.43038,15.0,2.3,6.4,0.0,3.7,0.3
1343,淡水區,捷運淡水站,25.16883,121.44418,98.0,31.8,44.0,0.0,0.0,0.4
1344,淡水區,捷運淡水站(中正東路),25.16771,121.44684,40.0,11.6,26.7,0.0,13.4,0.1
1345,淡水區,捷運淡水站(中正鼻頭街口),25.1667,121.44675,14.0,10.9,10.5,2.1,0.0,1.7
1346,淡水區,捷運竹圍站,25.13717,121.46023,54.0,7.7,22.3,0.0,13.5,0.4
1347,淡水區,捷運紅樹林站,25.15358,121.45912,44.0,2.0,10.0,0.0,7.7,0.3
1348,淡水區,文中四公園,25.1854,121.4235,20.0,4.6,9.4,0.0,4.1,0.3
1349,淡水區,文化機車立體停車場,25.17249,121.43881,34.0,3.1,4.4,0.0,0.0,17.7
1350,淡水區,新市一中山北路口,25.18296,121.44412,14.0,4.2,6.6,0.0,0.0,7.3
1351,淡水區,新市一路一段256巷口,25.18665,121.43273,21.0,10.9,11.3,1.2,0.0,0.1
1352,淡水區,新市一路一段331巷/義山路一段163巷口(東南側),25.18731,121.43596,15.0,6.1,9.0,0.0,0.0,0.8
1353,淡水區,新市一路一段99巷口,25.18796,121.43109,38.0,14.6,15.4,1.4,0.0,0.0
1354,淡水區,新市三崁頂三路口,25.19691,121.43063,20.0,2.7,6.8,0.0,3.7,0.6
1355,淡水區,新市三崁頂五路口,25.19897,121.42526,18.0,2.1,7.1,0.0,4.8,0.8
1356,淡水區,新市三義山路口,25.19569,121.4366,38.0,3.4,9.6,0.0,5.7,0.3
1357,淡水區,新市二後洲路口,25.19638,121.42507,16.0,1.1,6.0,0.0,4.0,1.4
1358,淡水區,新市二路三段/濱海路二段202巷口,25.19343,121.43482,15.0,3.1,5.1,0.0,0.0,5.9
1359,淡水區,新市二路三段36巷口,25.19301,121.43302,22.0,2.4,7.5,0.0,4.7,1.6
1360,淡水區,新市二路二段,25.19524,121.42793,26.0,4.7,12.7,0.0,7.4,1.4
1361,淡水區,新市二路四段,25.19254,121.44185,25.0,2.3,9.4,0.0,6.7,3.1
1362,淡水區,新市二路四段230巷,25.19087,121.44564,22.0,1.2,9.9,0.0,7.9,0.1
1363,淡水區,新市五義山路口,25.19783,121.43878,60.0,3.4,11.9,0.0,8.0,0.4
1364,淡水區,新市六後洲路口,25.20285,121.4307,15.0,1.2,5.0,0.0,3.0,1.8
1365,淡水區,新市國小,25.185184,121.44444,29.0,6.1,11.3,0.0,0.0,1.7
1366,淡水區,新春街125巷(樂活?社區),25.1827,121.44155,29.0,2.7,12.6,0.0,9.5,0.7
1367,淡水區,新春街125巷(樂活绽社區),25.1827,121.44155,29.0,1.2,11.2,0.0,9.2,0.8
1368,淡水區,新民新春街口,25.18123,121.43567,20.0,5.3,6.3,0.0,0.0,13.4
1369,淡水區,新民街120巷,25.17808,121.43834,15.0,3.4,2.4,1.5,0.0,26.3
1370,淡水區,新民街一段(台北灣社區),25.18536,121.43187,21.0,6.8,10.4,0.0,0.0,0.6
1371,淡水區,正德國中,25.17851,121.44787,40.0,5.3,5.7,0.4,0.0,19.1
1372,淡水區,民族路33巷,25.13604,121.46346,12.0,2.9,5.7,0.0,0.0,0.4
1373,淡水區,民權路3巷12弄口,25.14288,121.46151,21.0,1.9,5.9,0.0,3.8,7.1
1374,淡水區,水碓立體停車場,25.17865,121.44423,15.0,4.0,4.4,0.2,0.0,18.1
1375,淡水區,水管公園,25.19366,121.42059,15.0,2.2,7.4,0.0,4.8,0.6
1376,淡水區,沙崙新民街口,25.18832,121.4296,21.0,4.3,10.2,0.0,5.3,0.0
1377,淡水區,沙崙路151巷口,25.18345,121.42386,26.0,7.4,12.8,0.0,0.0,0.0
1378,淡水區,沙崙路216巷口,25.18428,121.42508,20.0,9.7,11.5,0.0,0.0,0.4
1379,淡水區,淡水中正路停車場,25.17308,121.43586,24.0,9.3,11.9,0.0,0.0,4.8
1380,淡水區,淡水公23公園,25.19985,121.42891,20.0,1.9,6.2,0.0,3.9,1.1
1381,淡水區,淡水國民運動中心,25.1865,121.44326,36.0,6.6,12.7,0.0,0.0,3.1
1382,淡水區,淡水新市鎮兒童公園,25.18509,121.44227,15.0,2.8,6.3,0.0,3.0,2.5
1383,淡水區,淡水老街廣場,25.16891,121.44428,28.0,11.0,14.3,0.0,0.0,1.6
1384,淡水區,淡水行政中心,25.18696,121.44407,10.0,4.5,4.1,1.0,0.0,19.1
1385,淡水區,淡水轉運站,25.17915,121.42153,50.0,3.0,19.9,0.0,16.4,0.4
1386,淡水區,淡江大學(水源街),25.17457,121.45236,29.0,3.1,3.9,0.0,0.0,21.9
1387,淡水區,淡江大橋橋管中心,25.17964,121.42002,40.0,3.5,16.0,0.0,12.0,0.3
1388,淡水區,淡江教會文教中心,25.19548,121.42311,15.0,0.9,6.1,0.0,4.1,0.6
1389,淡水區,淡海路182巷口,25.18459,121.42044,15.0,5.1,7.6,0.0,0.0,0.3
1390,淡水區,淡金路38巷尾,25.16083,121.4579,10.0,2.2,4.4,0.0,0.0,4.2
1391,淡水區,滬尾藝文休閒園區,25.17594,121.42851,28.0,5.8,11.0,0.0,0.0,3.1
1392,淡水區,漁人碼頭,25.18387,121.41118,55.0,8.0,19.6,0.0,10.4,2.3
1393,淡水區,濱海路一段111巷口(西側),25.18928,121.43945,29.0,5.3,11.3,0.0,5.2,3.7
1394,淡水區,濱海路一段306巷60弄,25.19157,121.44198,14.0,2.5,5.4,0.0,2.5,2.8
1395,淡水區,濱海路一段306巷9弄,25.191,121.43858,15.0,3.4,5.8,0.0,0.0,5.8
1396,淡水區,濱海路一段370號,25.18962,121.43942,22.0,1.6,5.8,0.0,3.8,2.7
1397,淡水區,濱海路二段/濱海路二段202巷,25.19015,121.4347,15.0,2.5,4.7,0.0,0.0,12.0
1398,淡水區,濱海路二段202巷,25.19162,121.43477,15.0,3.5,4.1,0.0,0.0,10.0
1399,淡水區,程氏古厝,25.18921,121.42902,15.0,1.4,6.2,0.0,4.2,1.0
1400,淡水區,竹圍公園,25.13823,121.4634,26.0,6.7,10.2,0.0,0.0,0.3
1401,淡水區,竹圍國小,25.14638,121.45989,28.0,1.4,7.5,0.0,5.5,1.7
1402,淡水區,竿蓁市民活動中心,25.16504,121.45069,25.0,2.2,10.4,0.0,7.9,0.3
1403,淡水區,美麗新淡海影城,25.19783,121.43878,41.0,1.5,13.6,0.0,11.6,0.4
1404,淡水區,義山新市一路口,25.18623,121.43736,25.0,8.5,11.9,0.0,0.0,0.1
1405,淡水區,聖約翰科技大學,25.2275,121.45166,30.0,0.9,10.4,0.0,8.4,0.0
1406,淡水區,臺北海洋科技大學,25.1912,121.42746,34.0,4.2,12.0,0.0,7.2,1.3
1407,淡水區,衛教公園,25.17254,121.4407,14.0,1.8,3.9,0.0,1.8,13.4
1408,淡水區,輕軌崁頂站,25.20125,121.43502,16.0,2.5,5.8,0.0,2.9,7.9
1409,淡水區,輕軌崁頂站(西側),25.20153,121.43419,22.0,4.8,9.9,0.0,4.4,1.7
1410,淡水區,輕軌新市一路站,25.18345,121.44837,25.0,7.3,8.0,0.4,0.0,16.2
1411,淡水區,輕軌沙崙站,25.18741,121.41696,36.0,5.5,14.8,0.0,8.5,1.3
1412,淡水區,輕軌淡水行政中心站,25.18916,121.44435,48.0,6.6,7.6,0.0,0.0,10.5
1413,淡水區,輕軌淡江大學站,25.17653,121.45613,40.0,8.7,7.7,2.3,0.0,19.5
1414,淡水區,輕軌淡海新市鎮站,25.19623,121.43286,25.0,7.7,10.8,0.0,0.0,6.4
1415,淡水區,輕軌淡金北新站,25.1808,121.45245,45.0,4.0,13.0,0.0,8.4,5.2
1416,淡水區,輕軌淡金鄧公站,25.16874,121.45936,24.0,1.1,9.4,0.0,7.4,1.3
1417,淡水區,輕軌漁人碼頭站,25.18209,121.41911,61.0,6.2,17.8,0.0,10.6,1.3
1418,淡水區,輕軌濱海沙崙站,25.19039,121.43106,35.0,12.1,18.6,0.0,0.0,1.0
1419,淡水區,輕軌濱海義山站(西南側),25.18961,121.43734,30.0,15.2,13.4,4.1,0.0,13.3
1420,淡水區,輕軌竿蓁林站,25.16206,121.45607,10.0,1.6,5.0,0.0,3.0,8.2
1421,淡水區,輕軌紅樹林站,25.155052,121.45887,48.0,6.4,17.4,0.0,10.0,0.8
1422,淡水區,鄧公路30巷,25.16979,121.45241,15.0,1.4,6.4,0.0,4.4,3.4
1423,深坑區,埔新街61巷口,25.00241,121.61987,15.0,1.5,7.0,0.0,5.0,1.0
1424,深坑區,東南科技大學,25.0033,121.6025,18.0,4.1,11.1,0.0,6.3,1.8
1425,深坑區,深坑區公所(深坑老街),25.0015,121.61631,30.0,2.7,10.5,0.0,7.4,2.1
1426,深坑區,深坑國中,25.00167,121.61889,13.0,1.1,4.2,0.0,2.2,3.8
1427,深坑區,深坑松柏街,25.01096,121.63852,34.0,0.3,12.6,0.0,10.6,0.1
1428,深坑區,深坑雲鄉路,24.99988,121.62101,12.0,0.7,5.5,0.0,3.5,0.1
1429,烏來區,烏來公車總站,24.86652,121.55139,15.0,5.4,5.2,1.0,0.0,56.6
1430,烏來區,烏來老街,24.86493,121.55168,28.0,8.2,7.8,1.6,0.0,56.4
1431,瑞芳區,三貂嶺隧道(金字橋),25.06095,121.82316,30.0,10.7,10.2,2.1,0.0,58.3
1432,瑞芳區,水湳洞停車場,25.12221,121.86443,20.0,6.1,5.9,1.1,0.0,56.4
1433,瑞芳區,深澳漁港,25.12997,121.81857,30.0,0.7,7.7,0.0,5.7,1.7
1434,瑞芳區,深澳鐵道自行車八斗子站,25.13417,121.80548,15.0,7.9,7.5,1.6,0.0,55.9
1435,瑞芳區,猴硐火車站,25.08647,121.82719,60.0,23.4,21.7,5.2,0.0,56.5
1436,瑞芳區,瑞峰橋,25.10712,121.81041,44.0,1.7,9.3,0.0,7.3,2.0
1437,瑞芳區,瑞芳棒球場,25.10666,121.81884,25.0,1.0,10.9,0.0,8.9,0.6
1438,瑞芳區,瑞芳火車站,25.10851,121.8065,28.0,5.5,12.3,0.0,6.0,4.7
1439,瑞芳區,瑞芳運動公園,25.10284,121.82177,12.0,1.0,5.1,0.0,3.1,0.4
1440,石碇區,淡蘭吊橋,25.0057,121.65159,14.0,8.5,8.3,1.4,0.0,56.5
1441,石碇區,烏塗窟聚福宮,24.97551,121.6562,15.0,5.4,5.2,1.0,0.0,58.2
1442,石碇區,石碇,24.99139,121.65891,23.0,7.0,6.6,1.5,0.0,56.8
1443,石碇區,石碇高中,25.01217,121.64372,18.0,0.0,3.3,0.0,1.3,0.0
1444,石門區,富基漁港,25.29301,121.53624,26.0,5.7,5.3,1.2,0.0,56.9
1445,石門區,白沙灣,25.28549,121.52209,56.0,8.9,8.5,1.8,0.0,56.8
1446,石門區,石門婚紗廣場,25.28747,121.53101,17.0,6.1,5.7,1.3,0.0,57.2
1447,石門區,石門風箏公園停車場,25.290157,121.54766,25.0,7.4,7.2,1.4,0.0,56.6
1448,石門區,草里,25.2807,121.60759,20.0,6.9,6.6,1.3,0.0,56.9
1449,萬里區,大鵬停車場,25.21194,121.64711,15.0,0.4,6.1,0.0,4.1,0.0
1450,萬里區,獅子公園,25.17489,121.70565,20.0,5.9,5.5,1.3,0.0,56.5
1451,萬里區,翡翠灣,25.18676,121.68353,38.0,2.2,8.4,0.0,5.9,6.5
1452,萬里區,翡翠灣停車場,25.19117,121.68493,54.0,10.5,9.9,2.2,0.0,56.5
1453,萬里區,萬里區行政中心,25.17811,121.68907,13.0,0.8,6.7,0.0,4.7,2.3
1454,萬里區,野柳地質公園,25.20428,121.69042,60.0,9.0,8.5,1.8,0.0,58.5
